department,account_code,description,amount,fiscal_year,column_type,row_type,source_file,source_page
Program: Culture & Recreation,,Indirect Costs,294687.0,2024,actual,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Indirect Costs,308991.0,2025,actual,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Indirect Costs,318261.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Indirect Costs,327808.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Total 5200 Recreation,3183992.0,2024,actual,total,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Total 5200 Recreation,3416471.0,2025,actual,total,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Total 5200 Recreation,3805950.0,2026,appropriation,total,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Total 5200 Recreation,3988565.0,2027,recommended,total,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Salaries & Wages,1526913.0,2024,actual,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Salaries & Wages,1652446.0,2025,actual,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Salaries & Wages,1810854.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Salaries & Wages,1960222.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Overtime,3091.0,2024,actual,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Overtime,16515.0,2025,actual,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Overtime,6000.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Overtime,7500.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Personal Services,1530004.0,2024,actual,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Personal Services,1668961.0,2025,actual,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Personal Services,1816854.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Personal Services,1967722.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Contractual Services,1148020.0,2024,actual,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Contractual Services,1206735.0,2025,actual,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Contractual Services,1428500.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Contractual Services,1456900.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Utilities,36869.0,2024,actual,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Utilities,48609.0,2025,actual,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Utilities,59250.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Utilities,60650.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Supplies,120636.0,2024,actual,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Supplies,178736.0,2025,actual,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Supplies,165585.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Supplies,163985.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Small Capital,53777.0,2024,actual,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Small Capital,4439.0,2025,actual,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Small Capital,17500.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Small Capital,11500.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Expenses,1359301.0,2024,actual,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Expenses,1438519.0,2025,actual,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Expenses,1670835.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Expenses,1693035.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Indirect,294687.0,2024,actual,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Indirect,308991.0,2025,actual,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Indirect,318261.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Indirect,327808.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Total 5200 Recreation,3183992.0,2024,actual,total,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Total 5200 Recreation,3416471.0,2025,actual,total,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Total 5200 Recreation,3805950.0,2026,appropriation,total,lexington_fy2027_budget.pdf,154
Program: Culture & Recreation,,Total 5200 Recreation,3988565.0,2027,recommended,total,lexington_fy2027_budget.pdf,154
Program: Human Services & Health,,Tax Levy,1328915.0,2024,actual,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Tax Levy,1200523.0,2025,actual,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Tax Levy,1537361.0,2026,estimate,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Tax Levy,1666322.0,2027,projected,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Veteran Benefits Reimbursement,61498.0,2024,actual,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Veteran Benefits Reimbursement,30109.0,2025,actual,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Veteran Benefits Reimbursement,19236.0,2026,estimate,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Veteran Benefits Reimbursement,17528.0,2027,projected,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,TDM Allocation,125000.0,2024,actual,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,TDM Allocation,125000.0,2025,actual,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,TDM Allocation,125000.0,2026,estimate,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,TDM Allocation,125000.0,2027,projected,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Lexpress Fares,23777.0,2024,actual,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Lexpress Fares,20721.0,2025,actual,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Lexpress Fares,22000.0,2026,estimate,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Lexpress Fares,20000.0,2027,projected,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Total 6000 - General Fund,1539190.0,2024,actual,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Total 6000 - General Fund,1376354.0,2025,actual,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Total 6000 - General Fund,1703597.0,2026,estimate,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Total 6000 - General Fund,1828850.0,2027,projected,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Compensation,688752.0,2024,actual,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Compensation,724594.0,2025,actual,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Compensation,753284.0,2026,revised,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Compensation,837216.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Expenses,850437.0,2024,actual,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Expenses,651760.0,2025,actual,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Expenses,950313.0,2026,revised,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Expenses,991634.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Total 6000 - General Fund,1539190.0,2024,actual,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Total 6000 - General Fund,1376354.0,2025,actual,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Total 6000 - General Fund,1703597.0,2026,revised,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Total 6000 - General Fund,1828850.0,2027,recommended,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Total 6110 Administration,192481.0,2024,actual,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Total 6110 Administration,226617.0,2025,actual,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Total 6110 Administration,230612.0,2026,revised,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Total 6110 Administration,249618.0,2027,recommended,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Total 6140 Veterans Services,53970.0,2024,actual,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Total 6140 Veterans Services,56480.0,2025,actual,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Total 6140 Veterans Services,93172.0,2026,revised,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Total 6140 Veterans Services,72173.0,2027,recommended,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,"Total 6150 Youth & Family
Services",190033.0,2024,actual,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,"Total 6150 Youth & Family
Services",190085.0,2025,actual,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,"Total 6150 Youth & Family
Services",216415.0,2026,revised,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,"Total 6150 Youth & Family
Services",281111.0,2027,recommended,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,"Total 6170 Senior Services &
Community Programs",194074.0,2024,actual,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,"Total 6170 Senior Services &
Community Programs",196847.0,2025,actual,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,"Total 6170 Senior Services &
Community Programs",214480.0,2026,revised,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,"Total 6170 Senior Services &
Community Programs",227201.0,2027,recommended,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,"Total 6210 Transportation
Services",908632.0,2024,actual,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,"Total 6210 Transportation
Services",706324.0,2025,actual,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,"Total 6210 Transportation
Services",948918.0,2026,revised,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,"Total 6210 Transportation
Services",998747.0,2027,recommended,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Total 6000 - General Fund,1539190.0,2024,actual,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Total 6000 - General Fund,1376354.0,2025,actual,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Total 6000 - General Fund,1703597.0,2026,revised,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Total 6000 - General Fund,1828850.0,2027,recommended,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Salaries & Wages,688752.0,2024,actual,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Salaries & Wages,724594.0,2025,actual,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Salaries & Wages,753284.0,2026,revised,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Salaries & Wages,837216.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Personal Services,688752.0,2024,actual,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Personal Services,724594.0,2025,actual,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Personal Services,753284.0,2026,revised,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Personal Services,837216.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Contractual Services,821325.0,2024,actual,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Contractual Services,618945.0,2025,actual,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Contractual Services,857393.0,2026,revised,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Contractual Services,891644.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Utilities,1350.0,2024,actual,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Utilities,625.0,2025,actual,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Utilities,59340.0,2026,revised,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Utilities,66210.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Supplies,24960.0,2024,actual,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Supplies,29064.0,2025,actual,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Supplies,31080.0,2026,revised,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Supplies,31280.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Small Capital,2802.0,2024,actual,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Small Capital,3126.0,2025,actual,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Small Capital,2500.0,2026,revised,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Small Capital,2500.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Expenses,850437.0,2024,actual,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Expenses,651760.0,2025,actual,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Expenses,950313.0,2026,revised,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Expenses,991634.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Total 6000 - General Fund,1539190.0,2024,actual,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Total 6000 - General Fund,1376354.0,2025,actual,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Total 6000 - General Fund,1703597.0,2026,revised,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,Total 6000 - General Fund,1828850.0,2027,recommended,total,lexington_fy2027_budget.pdf,163
Program: Human Services & Health,,EOAI Grant,124992.0,2024,actual,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,EOAI Grant,126112.0,2025,actual,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,EOAI Grant,126112.0,2026,estimate,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,EOAI Grant,144128.0,2027,projected,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,"Veterans Services Regional
Funding",81400.0,2024,actual,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,"Veterans Services Regional
Funding",111899.0,2025,actual,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,"Veterans Services Regional
Funding",100374.0,2026,estimate,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,"Veterans Services Regional
Funding",105904.0,2027,projected,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Senior Services Revolving Fund*,54371.0,2024,actual,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Senior Services Revolving Fund*,58496.0,2025,actual,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Senior Services Revolving Fund*,75000.0,2026,estimate,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Senior Services Revolving Fund*,75000.0,2027,projected,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Community Transit Grant,200000.0,2025,actual,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Community Transit Grant,50000.0,2027,projected,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Innovation Transit Grant,90000.0,2026,estimate,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,MBTA Grant,67162.0,2024,actual,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,MBTA Grant,81933.0,2025,actual,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,MBTA Grant,84801.0,2026,estimate,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,MBTA Grant,87769.0,2027,projected,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Total 6000 - Non- General Fund,327925.0,2024,actual,total,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Total 6000 - Non- General Fund,578440.0,2025,actual,total,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Total 6000 - Non- General Fund,476287.0,2026,estimate,total,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Total 6000 - Non- General Fund,462801.0,2027,projected,total,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,EOAI Grant,110748.0,2024,actual,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,EOAI Grant,116807.0,2025,actual,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,EOAI Grant,126112.0,2026,revised,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,EOAI Grant,144128.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Personal Services,85359.0,2024,actual,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Personal Services,93239.0,2025,actual,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Personal Services,77070.0,2026,revised,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Personal Services,104497.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Expenses,25389.0,2024,actual,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Expenses,23568.0,2025,actual,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Expenses,49042.0,2026,revised,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Expenses,39631.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,"Veterans' Services Regional
Funding",95635.0,2024,actual,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,"Veterans' Services Regional
Funding",100136.0,2025,actual,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,"Veterans' Services Regional
Funding",100374.0,2026,revised,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,"Veterans' Services Regional
Funding",105904.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Personal Services,91627.0,2024,actual,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Personal Services,95838.0,2025,actual,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Personal Services,95257.0,2026,revised,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Personal Services,101210.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Expenses,4008.0,2024,actual,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Expenses,4298.0,2025,actual,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Expenses,5117.0,2026,revised,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Expenses,4694.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Expenses,44602.0,2024,actual,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Expenses,42968.0,2025,actual,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Expenses,75000.0,2026,revised,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Expenses,75000.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Expenses,67162.0,2024,actual,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Expenses,281933.0,2025,actual,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Expenses,174801.0,2026,revised,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Expenses,137769.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Total 6000 - Non- General Fund,318146.0,2024,actual,total,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Total 6000 - Non- General Fund,541844.0,2025,actual,total,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Total 6000 - Non- General Fund,476287.0,2026,revised,total,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Total 6000 - Non- General Fund,462801.0,2027,recommended,total,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Compensation,865738.0,2024,actual,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Compensation,913671.0,2025,actual,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Compensation,925611.0,2026,revised,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Compensation,1042923.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Expenses,991598.0,2024,actual,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Expenses,1004527.0,2025,actual,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Expenses,1254273.0,2026,revised,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Expenses,1248728.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,"Total 6000 Human Services
(All Funds)",1857336.0,2024,actual,total,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,"Total 6000 Human Services
(All Funds)",1918198.0,2025,actual,total,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,"Total 6000 Human Services
(All Funds)",2179884.0,2026,revised,total,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,"Total 6000 Human Services
(All Funds)",2291651.0,2027,recommended,total,lexington_fy2027_budget.pdf,164
Program: Human Services & Health,,Tax Levy,372730.0,2024,actual,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Tax Levy,389569.0,2025,actual,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Tax Levy,478024.0,2026,estimate,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Tax Levy,458006.0,2027,projected,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Permits,109735.0,2024,actual,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Permits,123835.0,2025,actual,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Permits,83000.0,2026,estimate,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Permits,102000.0,2027,projected,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Total 6500 Health,482465.0,2024,actual,total,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Total 6500 Health,513404.0,2025,actual,total,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Total 6500 Health,561024.0,2026,estimate,total,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Total 6500 Health,560006.0,2027,projected,total,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Compensation,435477.0,2024,actual,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Compensation,458485.0,2025,actual,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Compensation,473524.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Compensation,477006.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Expenses,46988.0,2024,actual,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Expenses,54919.0,2025,actual,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Expenses,87500.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Expenses,83000.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Total 6500 Health,482465.0,2024,actual,total,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Total 6500 Health,513404.0,2025,actual,total,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Total 6500 Health,561024.0,2026,appropriation,total,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Total 6500 Health,560006.0,2027,recommended,total,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Salaries & Wages,435266.0,2024,actual,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Salaries & Wages,457224.0,2025,actual,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Salaries & Wages,471684.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Salaries & Wages,475092.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Overtime,211.0,2024,actual,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Overtime,1262.0,2025,actual,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Overtime,1840.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Overtime,1914.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Personal Services,435477.0,2024,actual,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Personal Services,458485.0,2025,actual,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Personal Services,473524.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Personal Services,477006.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Contractual Services,39636.0,2024,actual,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Contractual Services,48439.0,2025,actual,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Contractual Services,75250.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Contractual Services,70550.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Utilities,2091.0,2024,actual,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Utilities,1970.0,2025,actual,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Utilities,3000.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Utilities,3000.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Supplies,5260.0,2024,actual,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Supplies,4509.0,2025,actual,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Supplies,9250.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Supplies,9450.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Expenses,46988.0,2024,actual,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Expenses,54919.0,2025,actual,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Expenses,87500.0,2026,appropriation,line_item,lexington_fy2027_budget.pdf,169
Program: Human Services & Health,,Expenses,83000.0,2027,recommended,line_item,lexington_fy2027_budget.pdf,169
